Customer ID,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
640437,F,27-10-1972,535.33,2/1/2023,Sanchez Ltd,Travel
569077,M,31-10-1956,48.29,15-02-2023,Perry Group,Restaurant
363143,M,26-10-1979,705.2,8/3/2023,Terrell Inc,Travel
575678,M,31-10-1959,143.33,3/1/2023,"Kelly, Petersen and Lester",Market
579570,F,29-10-1966,58.07,15-04-2023,Hancock-Nolan,Cosmetic
559267,F,28-10-1968,168.37,26-05-2023,Grant-Davis,Cosmetic
423610,M,23-10-1991,95.19,7/1/2023,Snyder Ltd,Clothing
729745,,31-10-1959,2580.73,9/1/2023,"Herrera, Blair and Jones",Travel
520655,F,23-10-1989,158.49,31-03-2023,"Villegas, Holmes and Boyd",Cosmetic
724424,M,2/11/1948,804.18,2/4/2023,"Richards, Gordon and Mcgrath",Electronics
290770,M,20-10-2001,11.76,14-08-2023,"Beltran, White and Thomas",Cosmetic
497856,M,22-10-1992,461.8,14-09-2023,"Cannon, Kim and Porter",Electronics
799459,F,24-10-1986,969.1,12/2/2023,"Kennedy, Gross and Stuart",Electronics
299346,M,21-10-1998,185.51,19-04-2023,Lynch-Davis,Market
90759,F,28-10-1969,30.2,7/9/2023,"Howard, Crawford and Flores",Clothing
989117,F,28-10-1970,88.94,16-04-2023,Melton-Jackson,Restaurant
997061,M,29-10-1966,99.7,14-03-2023,"Douglas, Walsh and Williams",Restaurant
465327,F,25-10-1981,459.88,8/1/2023,Navarro Inc,Market
769463,F,23-10-1988,712.45,20-01-2023,Brown-Fisher,Electronics
14205,F,31-10-1957,62.07,16-09-2023,Horton-Perkins,Restaurant
522605,M,23-10-1990,2104.45,26-05-2023,Stout-Murray,Travel
230790,F,1/11/1953,146.51,29-04-2023,"Campbell, Jones and Wang",Market
436528,F,30-10-1961,636.11,5/10/2023,"Tran, Knox and Swanson",Travel
627251,F,21-10-1997,153.39,8/2/2023,Dunn-Shaffer,Electronics
375877,,29-10-1967,24.67,13-07-2023,Rogers LLC,Market
991243,F,22-10-1993,82.23,13-06-2023,Taylor-Simon,Cosmetic
301018,M,30-10-1962,2527.52,27-03-2023,Miller PLC,Travel
558177,F,29-10-1964,2969.9,8/9/2023,Richards-Terry,Travel
838139,M,24-10-1986,455.03,19-01-2023,Gomez-Reyes,Market
882301,F,31-10-1956,291.96,22-04-2023,"Rojas, Price and Sawyer",Market
318219,F,31-10-1956,88.96,6/8/2023,Tran-Anderson,Restaurant
767181,M,29-10-1964,153.91,10/7/2023,"Stuart, Fowler and Simmons",Cosmetic
356694,M,1/11/1955,69.3,30-04-2023,Barber-Deleon,Cosmetic
926347,F,29-10-1964,126.65,29-08-2023,Wood and Sons,Cosmetic
408703,F,20-10-2002,317.07,12/3/2023,Frazier-Jordan,Market
748761,F,1/11/1955,2028.26,4/7/2023,Harris-Johnson,Travel
278522,F,28-10-1968,93.73,28-02-2023,"Gibson, Barnes and Horn",Restaurant
547982,M,22-10-1993,198.91,29-04-2023,"Simon, Martin and Malone",Clothing
456679,M,21-10-1999,2799.6,4/6/2023,"Fernandez, Mcdaniel and Marshall",Travel
649898,M,1/11/1953,801.3,20-02-2023,"Werner, Swanson and Jimenez",Travel
156059,,22-10-1995,288.24,14-07-2023,Trevino PLC,Clothing
95331,F,23-10-1989,2928.04,22-03-2023,Lindsey and Sons,Travel
828452,M,29-10-1967,73.18,22-06-2023,Hartman Group,Restaurant
492517,M,27-10-1975,100.9,10/9/2023,Gonzales Inc,Cosmetic
896324,M,26-10-1979,612.97,26-07-2023,Cordova Group,Travel
790444,M,30-10-1960,641.46,11/3/2023,Anderson Inc,Electronics
859098,F,29-10-1964,1188.27,27-03-2023,Nguyen-Robinson,Travel
940665,F,20-10-2003,93.47,8/8/2023,Baker-Nelson,Restaurant
126158,,26-10-1977,310.69,29-01-2023,Smith-Sanders,Market
922312,M,27-10-1972,233.93,30-08-2023,"Mendoza, Rodgers and Castro",Market
463435,F,19-10-2005,113.99,4/8/2023,Estes PLC,Market
800524,M,1/11/1954,256.97,12/9/2023,King Inc,Clothing
620120,F,26-10-1979,88.24,13-03-2023,"Black, Nolan and Bauer",Restaurant
491253,,20-10-2002,54.75,13-07-2023,"Johnson, Atkins and Boyd",Market
781964,M,29-10-1964,20.69,25-09-2023,Melton LLC,Clothing
916014,F,30-10-1963,95.15,30-01-2023,Clark and Sons,Cosmetic
833171,F,30-10-1962,251.91,21-05-2023,Ross-Hayden,Market
568960,M,24-10-1986,250.6,14-01-2023,"Rocha, Anderson and Morrison",Market
360275,M,31-10-1957,902.23,22-07-2023,"Martinez, Cisneros and Flores",Electronics
958710,F,31-10-1959,868.64,3/3/2023,Allen-Johnson,Electronics
124900,M,30-10-1963,320.9,13-09-2023,Scott PLC,Electronics
713198,M,23-10-1990,52.52,14-07-2023,"Reed, Skinner and Young",Cosmetic
504721,F,21-10-1997,853.12,24-05-2023,Clark and Sons,Electronics
709293,,2/11/1949,47.52,25-05-2023,Arias-Dean,Restaurant
633028,F,22-10-1995,467.03,26-03-2023,"Hansen, Vasquez and Hernandez",Market
940965,F,2/11/1950,655.12,5/4/2023,Montgomery LLC,Electronics
128297,F,27-10-1975,75.79,25-09-2023,Price-Gaines,Restaurant
345814,,19-10-2005,778.94,27-05-2023,"Williams, Williams and Wood",Travel
642824,M,23-10-1989,240.16,26-09-2023,Hanna-Holmes,Clothing
4413,F,24-10-1987,28.77,1/1/2023,Byrd-Castro,Clothing
918134,F,31-10-1957,956.38,27-05-2023,Kennedy Ltd,Travel
716239,F,25-10-1983,1879.85,10/9/2023,Wolfe Group,Travel
576524,M,31-10-1956,984.68,24-02-2023,Miller PLC,Travel
692754,,24-10-1987,2792.95,11/2/2023,"Lloyd, Barber and Shepard",Travel
19907,M,25-10-1983,362.92,19-04-2023,Mahoney Group,Market
108667,M,2/11/1951,869.71,18-02-2023,"Burns, Daugherty and House",Electronics
666944,F,27-10-1972,169.63,14-08-2023,"Cooper, Olson and Johnson",Market
725445,F,20-10-2003,315.61,23-08-2023,Moss and Sons,Travel
754451,M,25-10-1983,172.18,24-01-2023,"Myers, Blackburn and Morales",Market
118912,F,23-10-1991,170.09,12/10/2023,"Shaffer, Becker and Wolf",Clothing
420529,F,1/11/1955,878.1,4/4/2023,Rodriguez-Joseph,Electronics
414320,F,25-10-1980,32.53,16-07-2023,"White, Jacobson and Coffey",Restaurant
218114,M,27-10-1975,45,14-02-2023,Burton-Mclean,Restaurant
299759,M,25-10-1980,211.9,8/4/2023,"King, Garcia and Jones",Clothing
783719,F,25-10-1981,72.04,3/6/2023,"Mclaughlin, Williams and Atkins",Restaurant
983097,M,25-10-1982,215.93,24-06-2023,Lee-Jordan,Clothing
890964,F,26-10-1978,1621.58,25-01-2023,"Wilcox, Cooper and Nelson",Travel
592626,F,28-10-1970,593.18,12/8/2023,Smith-Dickson,Electronics
428391,M,22-10-1993,1332.16,3/4/2023,Becker-Clark,Travel
567306,,25-10-1980,688.97,4/10/2023,"Webster, Taylor and Gates",Electronics
360138,F,28-10-1969,56.73,19-05-2023,Dunn-Martinez,Restaurant
242479,M,21-10-1998,571.61,14-08-2023,May PLC,Electronics
591290,M,23-10-1991,362.45,21-08-2023,Martin-Moss,Electronics
374852,F,27-10-1975,298.8,29-05-2023,"Randall, Martin and Murphy",Clothing
915167,F,19-10-2005,2729.82,14-06-2023,"Burns, Gray and Murray",Travel
663798,F,31-10-1957,175.23,2/2/2023,"Sutton, Sanders and Rich",Market
762156,M,22-10-1992,170.51,2/6/2023,Hensley-Long,Cosmetic
796106,F,23-10-1990,264.37,29-08-2023,Smith-Davis,Clothing
476374,F,30-10-1962,138.91,9/5/2023,"Jones, Tucker and Wilson",Electronics
933342,F,29-10-1966,175.79,22-05-2023,Walker Inc,Market
817141,M,2/11/1951,175.19,1/8/2023,Aguilar-Lopez,Clothing
793041,M,2/11/1949,317.84,3/5/2023,Nelson PLC,Electronics
626290,M,2/11/1948,73.78,5/1/2023,Harvey Inc,Market
813649,F,21-10-1996,51.02,19-02-2023,Wood LLC,Restaurant
80058,M,22-10-1995,7.56,6/8/2023,Garcia-Hill,Market
771074,M,24-10-1987,10.31,28-01-2023,Hamilton-Padilla,Market
277421,M,26-10-1977,69.74,20-02-2023,Ward-Odonnell,Restaurant
122490,F,29-10-1966,44.61,13-01-2023,Carter-Thompson,Clothing
134883,M,22-10-1993,20.28,9/10/2023,Smith Inc,Restaurant
419718,M,1/11/1954,482.93,24-03-2023,Lee-Thompson,Market
359878,M,21-10-1998,182.14,25-03-2023,"Valenzuela, Fields and Johnson",Cosmetic
848447,F,20-10-2002,30.95,11/7/2023,Decker Ltd,Restaurant
324766,,26-10-1979,432.39,13-02-2023,Strong LLC,Market
363445,F,30-10-1961,256.01,1/2/2023,"Young, Castro and Solomon",Clothing
713618,F,29-10-1966,309.25,20-06-2023,Hunter Inc,Travel
677727,,23-10-1988,415.49,25-05-2023,Vang Group,Market
883703,M,22-10-1992,2981.88,20-01-2023,Wu Group,Travel
806937,F,27-10-1972,2506.04,12/3/2023,Weaver Group,Travel
125826,F,25-10-1981,194.89,21-06-2023,Summers-Beard,Cosmetic
403033,M,26-10-1976,170.03,16-06-2023,"Hammond, Flores and Dean",Clothing
836641,F,26-10-1978,2048.79,9/8/2023,Kerr-Brown,Travel
390326,M,20-10-2002,994.71,29-01-2023,Ramsey Inc,Travel
750187,F,31-10-1958,95.71,23-07-2023,Rodriguez-Dominguez,Restaurant
268222,M,23-10-1989,79.54,27-03-2023,Parks-Jackson,Restaurant
483113,M,21-10-1999,97.79,16-04-2023,"Stevens, Griffith and Reyes",Restaurant
529103,F,28-10-1971,24.34,16-04-2023,"Wells, Randall and Gonzalez",Clothing
269260,M,24-10-1987,660.28,2/2/2023,"George, Wilson and Spears",Electronics
797553,F,22-10-1994,68.66,15-04-2023,Kaufman and Sons,Market
865838,F,29-10-1964,72.79,21-03-2023,Andrews Group,Market
242855,M,2/11/1948,906.93,11/5/2023,Barnett Inc,Electronics
10818,M,24-10-1985,338.18,19-08-2023,Cherry Ltd,Market
656068,M,29-10-1965,109.67,23-06-2023,"Gilbert, Lawson and Smith",Cosmetic
365622,F,1/11/1952,130.61,24-07-2023,Willis Inc,Clothing
937090,F,22-10-1995,72.87,24-02-2023,"Nguyen, Wright and Allen",Restaurant
548393,F,20-10-2002,484.29,10/1/2023,"Gillespie, Bradley and Perkins",Market
242791,F,1/11/1954,127.95,14-10-2023,"Swanson, Petersen and Davis",Cosmetic
42832,M,21-10-1997,36.91,18-07-2023,"Stevens, Ingram and Turner",Restaurant
659289,M,22-10-1992,415.91,28-04-2023,Sharp-Moyer,Electronics
147551,M,2/11/1950,231.25,15-03-2023,"Atkinson, Lee and Rodriguez",Travel
66379,F,27-10-1973,969.49,5/2/2023,Dougherty LLC,Electronics
806375,M,29-10-1965,170.7,28-05-2023,Wheeler-Matthews,Travel
889550,F,28-10-1969,102.19,9/7/2023,Lewis Inc,Electronics
530130,F,1/11/1955,1873.56,17-06-2023,Davis-Chen,Travel
571643,M,27-10-1975,29.68,5/10/2023,Reynolds-Brown,Clothing
775220,M,22-10-1994,155.55,6/8/2023,"Howard, Donovan and Sanchez",Market
485195,F,22-10-1992,2046.78,25-06-2023,Mueller-Davila,Travel
688153,F,21-10-1996,2373.77,27-03-2023,"Ramirez, Davis and Miller",Travel
238888,F,1/11/1952,74.59,17-06-2023,Douglas Group,Restaurant
824044,M,30-10-1960,90.84,15-05-2023,"Perkins, Wilson and Barnett",Restaurant
728111,M,24-10-1987,113.93,6/10/2023,Baker-Oneill,Market
841514,M,1/11/1953,173.08,10/1/2023,Daniels Ltd,Cosmetic
371204,F,23-10-1990,351.98,3/4/2023,"Anderson, Diaz and Hunt",Market
198948,M,29-10-1965,89.26,18-09-2023,"Stone, Klein and Smith",Cosmetic
964449,M,20-10-2003,97.31,3/4/2023,Macias-Murphy,Restaurant
567225,F,21-10-1996,592.65,12/8/2023,Richardson Ltd,Electronics
281260,,2/11/1951,46.98,11/5/2023,Mcgrath PLC,Restaurant
876319,F,20-10-2000,1200.46,29-08-2023,Payne-Harvey,Travel
630624,F,26-10-1976,50.65,8/10/2023,Ortiz Inc,Restaurant
145610,F,22-10-1993,15.78,5/1/2023,Thomas PLC,Restaurant
743099,F,24-10-1986,284.62,6/6/2023,"Bell, Fox and Elliott",Clothing
156611,,21-10-1998,591.85,2/8/2023,Torres PLC,Electronics
370308,F,23-10-1988,134.65,22-08-2023,Ball-Green,Cosmetic
22575,M,30-10-1963,52.88,7/8/2023,Valdez Ltd,Market
387900,F,22-10-1994,191.24,4/10/2023,Weiss Group,Cosmetic
662319,M,1/11/1954,395.06,21-06-2023,"Kim, Baker and Smith",Market
341083,F,31-10-1957,111.6,6/4/2023,Carr and Sons,Cosmetic
267887,F,27-10-1974,769.07,23-02-2023,Cline and Sons,Electronics
22156,F,23-10-1988,750.43,15-02-2023,Williams-Wilkinson,Electronics
932755,M,27-10-1975,78.62,1/9/2023,Jones-Padilla,Clothing
998475,M,26-10-1979,46.44,6/4/2023,Williams-Clark,Restaurant
877676,F,26-10-1976,568.14,2/9/2023,"Maldonado, Potter and Morgan",Electronics
929910,F,26-10-1979,58.96,30-08-2023,Armstrong-Lin,Clothing
882999,M,26-10-1979,380.31,27-02-2023,Moore LLC,Travel
432396,M,1/11/1953,20.23,16-09-2023,Harrison Inc,Cosmetic
630278,F,22-10-1993,26.2,9/4/2023,Lopez-Bowers,Restaurant
335768,M,27-10-1972,77.09,27-04-2023,Adams-Avila,Electronics
318702,M,2/11/1948,11.46,4/7/2023,Romero Ltd,Cosmetic
782759,M,2/11/1949,144.9,29-01-2023,Day LLC,Electronics
990860,,24-10-1986,30.14,21-07-2023,Decker PLC,Market
399521,,23-10-1988,233.32,19-09-2023,Smith LLC,Clothing
575367,F,26-10-1978,85.48,3/6/2023,Long Ltd,Cosmetic
890689,F,25-10-1982,65.86,5/1/2023,"Costa, Butler and Gonzalez",Clothing
334942,M,25-10-1980,164.13,8/8/2023,"Eaton, Ramirez and Garcia",Market
222751,F,31-10-1958,135.83,12/9/2023,"Summers, Oneill and Rogers",Cosmetic
803990,F,23-10-1988,161.87,8/9/2023,"Jones, Martinez and Hughes",Market
742196,F,21-10-1999,432.8,12/5/2023,Mcknight-Blackwell,Electronics
367014,M,20-10-2000,259.84,6/3/2023,"Stewart, Becker and Curtis",Travel
202529,M,28-10-1969,11.88,5/8/2023,"Beck, Hernandez and Perry",Restaurant
696595,F,22-10-1993,88.91,2/8/2023,Brown-King,Restaurant
121447,M,29-10-1964,535.66,20-07-2023,"Brooks, Warren and Hernandez",Travel
317086,F,26-10-1979,150.85,22-05-2023,"Choi, Willis and Bennett",Electronics
989880,,28-10-1971,160.97,30-01-2023,"Perez, Zuniga and Franco",Clothing
306366,F,30-10-1961,114.4,28-02-2023,Pena LLC,Clothing
25710,M,2/11/1950,49.41,14-09-2023,Mcclure-Myers,Cosmetic
132279,F,30-10-1963,77.41,29-06-2023,Gutierrez PLC,Cosmetic
165395,F,23-10-1991,604.51,29-07-2023,"Marsh, Mitchell and Martinez",Travel
98067,M,22-10-1995,717.24,10/10/2023,Novak-Barton,Electronics
61707,,26-10-1978,30.19,15-05-2023,"Garrett, Rogers and Braun",Restaurant
95820,,29-10-1965,199.39,11/3/2023,Espinoza-Garrett,Cosmetic
465919,F,21-10-1999,147.81,14-08-2023,Lucas-Walker,Market
676490,F,27-10-1974,256.52,6/6/2023,Patel PLC,Clothing
457293,M,28-10-1968,85.1,17-04-2023,Williams Ltd,Cosmetic
211032,F,19-10-2005,1146.78,4/2/2023,Henson-Anderson,Travel
888249,F,1/11/1953,112.48,21-02-2023,"Guzman, Lawrence and Daniel",Clothing
975926,M,24-10-1986,82.7,23-05-2023,Sanders LLC,Cosmetic
53635,M,21-10-1998,204.42,9/3/2023,"Bennett, Noble and Todd",Market
491356,F,1/11/1953,341.32,5/1/2023,Robinson-Mitchell,Market
116145,M,31-10-1956,178.58,4/9/2023,"Dean, Franklin and Jones",Market
644785,,27-10-1975,2225.1,23-06-2023,Henry-Murray,Travel
532933,F,26-10-1977,385.91,13-03-2023,"Johnson, Johnson and Cannon",Market
621022,,27-10-1975,328.22,17-09-2023,Oliver PLC,Market
755910,F,21-10-1999,75.01,10/1/2023,Davis-Foster,Cosmetic
583957,F,28-10-1971,62.79,8/2/2023,Krause-Powell,Electronics
657739,M,26-10-1977,2398.56,1/7/2023,Hunter-Lee,Travel
305259,M,28-10-1969,2984.93,5/1/2023,"Willis, Mccoy and Stanton",Travel
834772,M,30-10-1962,5.64,25-05-2023,"Reynolds, Porter and Gonzales",Market
539841,F,31-10-1956,403.74,23-02-2023,Robinson LLC,Electronics
379834,F,26-10-1979,176.34,20-03-2023,"Reed, Bell and Hughes",Market
639919,M,1/11/1954,55.89,2/3/2023,"Tyler, Atkinson and Williams",Cosmetic
75024,M,25-10-1981,78.06,1/8/2023,"Brown, Banks and Reynolds",Restaurant
88286,F,28-10-1969,45.19,19-03-2023,Lewis-Barnes,Restaurant
663202,M,23-10-1991,111.62,29-09-2023,Gibson-Williams,Cosmetic
242960,F,27-10-1975,65.04,31-03-2023,Sanders-Gardner,Electronics
237239,M,25-10-1983,2395.38,11/10/2023,Andrews Inc,Travel
294953,,2/11/1950,585.95,6/7/2023,"Andrade, Jackson and James",Electronics
114102,M,20-10-2003,239.49,11/3/2023,Drake-Kennedy,Clothing
32038,F,29-10-1965,76.62,16-02-2023,Sullivan-Turner,Restaurant
587142,M,22-10-1993,10.78,30-05-2023,Montoya-Hernandez,Restaurant
865502,M,23-10-1991,1213.05,16-08-2023,Martinez-Rocha,Travel
463513,F,28-10-1968,421.74,12/8/2023,"Hurst, Lopez and Lutz",Market
212848,F,20-10-2001,12.56,24-03-2023,Phelps-Gilbert,Restaurant
849012,M,1/11/1953,308.76,9/6/2023,"Jones, Fox and Robertson",Electronics
592863,M,21-10-1997,317.29,23-04-2023,Coleman Inc,Market
908717,M,22-10-1995,213.14,26-08-2023,Soto and Sons,Clothing
146618,F,23-10-1989,21.44,8/1/2023,"Taylor, Dunlap and Johnson",Cosmetic
428754,M,30-10-1962,145.02,24-05-2023,Mcdaniel PLC,Cosmetic
931902,F,25-10-1980,180.96,2/7/2023,"Hobbs, Mueller and Allen",Market
751491,M,20-10-2001,541.09,3/7/2023,Hall-Gaines,Electronics
843803,F,25-10-1983,944.78,10/10/2023,Morrow-Bradley,Electronics
908068,F,27-10-1972,749.54,5/1/2023,"Benson, Garcia and Sanders",Electronics
533386,F,28-10-1971,233.87,25-08-2023,Calderon-Kerr,Clothing
842573,M,26-10-1978,1654.93,13-04-2023,"Daugherty, Baker and Roberson",Travel
226814,F,2/11/1951,16.18,18-05-2023,"Ochoa, Diaz and Smith",Restaurant
240924,F,30-10-1960,11.1,19-09-2023,Acosta Group,Restaurant
995538,,30-10-1962,88.64,20-07-2023,Richardson-Boyle,Restaurant
274201,M,1/11/1952,98.16,13-06-2023,Thomas Group,Cosmetic
227994,M,31-10-1957,81.62,3/2/2023,"Ward, Powers and White",Clothing
845077,M,19-10-2004,46.66,26-02-2023,Nelson LLC,Cosmetic
698444,M,29-10-1967,282.2,29-09-2023,"Mejia, Smith and Robinson",Clothing
378107,F,29-10-1964,59.14,4/3/2023,Cooley LLC,Cosmetic
57465,F,26-10-1978,23.61,7/1/2023,Castillo Ltd,Restaurant
633043,F,27-10-1972,115.18,31-07-2023,"Walsh, Lee and Martinez",Clothing
389882,F,23-10-1990,94.66,11/10/2023,Martinez-Greene,Restaurant
43865,F,23-10-1988,2230.31,23-01-2023,"Harris, Gonzalez and Wolf",Travel
121957,F,1/11/1955,427.52,27-07-2023,"Hendricks, Wiley and Long",Market
369465,M,28-10-1970,61.91,7/10/2023,"Bridges, Powell and Adkins",Electronics
567835,F,28-10-1970,109.82,31-03-2023,"Anderson, Lee and Davidson",Electronics
836117,F,20-10-2000,395.47,11/7/2023,Lang Group,Travel
279414,M,27-10-1972,89.36,15-03-2023,Morton and Sons,Restaurant
581818,M,26-10-1976,91.86,5/6/2023,Diaz-Lang,Restaurant
801042,F,26-10-1979,480.67,12/2/2023,Collins-Walker,Market
786958,F,24-10-1987,104.63,24-06-2023,"Gutierrez, Bray and Myers",Cosmetic
90175,M,2/11/1951,442.83,20-02-2023,Miranda PLC,Market
209559,M,23-10-1991,193.51,3/2/2023,Collins Ltd,Clothing
283134,M,28-10-1970,2809.57,29-05-2023,Patterson and Sons,Travel
782495,M,24-10-1987,92.87,6/9/2023,Foster Group,Clothing
811286,M,24-10-1984,270.65,13-04-2023,Mccarthy-Olson,Clothing
875976,F,24-10-1986,749.87,21-07-2023,"Jackson, Williams and Ingram",Electronics
540740,F,27-10-1972,626.61,3/9/2023,Nelson-Diaz,Electronics
643450,M,27-10-1972,112.84,22-07-2023,"Miles, Wagner and Castillo",Travel
808816,F,2/11/1951,57.9,27-01-2023,Meyer-Hawkins,Cosmetic
323754,F,25-10-1982,319.94,28-05-2023,Charles-Adams,Market
260721,F,27-10-1972,33.31,11/9/2023,"Gomez, Gonzalez and Bond",Restaurant
295598,M,24-10-1985,31.41,16-01-2023,Ramos-Thomas,Restaurant
458991,M,30-10-1961,5.34,20-07-2023,"Williams, Perez and King",Market
302645,F,20-10-2003,93.67,31-05-2023,Cherry Ltd,Restaurant
491433,,19-10-2005,57.58,29-09-2023,Morales Group,Clothing
644800,F,30-10-1961,1095.32,8/5/2023,Hamilton PLC,Travel
175041,M,29-10-1964,205.38,7/1/2023,Blevins-Harris,Clothing
207030,,21-10-1997,438.04,18-03-2023,Stanton Inc,Market
364518,F,2/11/1949,627.43,31-05-2023,Delgado-Boone,Electronics
148835,M,31-10-1956,158.52,7/7/2023,Bradford-Johnson,Cosmetic
518937,M,30-10-1960,77.53,29-06-2023,Bryant-Morales,Restaurant
973198,F,21-10-1997,528.95,29-09-2023,"Clark, Brown and Clarke",Electronics
214402,F,30-10-1962,82.98,18-07-2023,"Olsen, Stark and Peters",Restaurant
800514,M,19-10-2005,95.53,26-02-2023,Collins PLC,Clothing
979646,F,1/11/1952,19.15,22-07-2023,"Burgess, Graves and Harris",Restaurant
838856,F,2/11/1948,165.05,20-09-2023,"Martin, West and Rosales",Clothing
200803,F,2/11/1951,684.86,3/10/2023,Graham-Paul,Electronics
538512,M,24-10-1985,80.52,22-05-2023,Wilson Ltd,Restaurant
958328,M,20-10-2003,233.72,24-03-2023,"Johnson, Lopez and Carrillo",Market
461166,F,30-10-1961,94.35,7/7/2023,Hurley and Sons,Restaurant
829595,M,27-10-1974,474.5,16-01-2023,Gibson and Sons,Travel
421660,M,27-10-1975,221.36,9/10/2023,Johnson Ltd,Market
206097,F,30-10-1960,660.7,22-07-2023,Frazier-Bowers,Travel
150599,F,30-10-1963,157.2,31-03-2023,Sandoval-Obrien,Cosmetic
965535,F,1/11/1954,290.86,24-01-2023,Burke-Bullock,Market
327472,F,2/11/1948,424.21,5/3/2023,Navarro-Brown,Electronics
971264,M,28-10-1970,19.73,6/2/2023,Estes-Conner,Restaurant
400207,F,21-10-1997,504.18,21-04-2023,"Hernandez, Jones and King",Electronics
173706,M,25-10-1981,100.94,15-09-2023,"Shah, Parker and Rivera",Cosmetic
54722,F,21-10-1998,260.02,3/2/2023,"Watson, Scott and Howell",Clothing
197488,M,30-10-1961,14.04,21-09-2023,Ortiz PLC,Restaurant
719454,F,23-10-1988,424.82,27-07-2023,"Wilson, Bright and Tanner",Market
933375,M,2/11/1948,99.21,4/3/2023,Davis Ltd,Restaurant
9486,F,22-10-1994,67.09,10/8/2023,"Cain, Long and Anderson",Clothing
960818,M,28-10-1971,283.14,19-01-2023,"Knox, Chavez and Alvarado",Clothing
368022,F,24-10-1987,95.89,21-08-2023,Reese LLC,Market
575110,,21-10-1997,2646.18,26-02-2023,"Clarke, Mcmahon and Lawrence",Travel
576085,F,25-10-1981,295.68,30-06-2023,Harrington-Miles,Market
219338,F,23-10-1988,51.6,8/1/2023,Harrison-Harris,Restaurant
588535,F,20-10-2002,166.43,24-02-2023,"Edwards, Ward and Jones",Cosmetic
968987,F,1/11/1954,2219.18,1/6/2023,Valencia Ltd,Travel
827749,M,27-10-1974,43.73,30-05-2023,Manning-Sandoval,Clothing
563783,M,26-10-1977,48.03,14-05-2023,Berger Ltd,Clothing
424191,M,1/11/1952,1900.97,14-03-2023,Welch and Sons,Travel
551345,F,27-10-1972,437.35,3/1/2023,Bryant-Wilson,Travel
833916,F,20-10-2002,49.03,20-01-2023,Simon-Ruiz,Clothing
911484,M,26-10-1979,11.07,10/7/2023,"Camacho, Morris and Barber",Market
529310,M,22-10-1994,974.82,18-09-2023,Lane Group,Electronics
780433,,25-10-1983,817.1,26-09-2023,"Rodriguez, Davis and Reid",Electronics
783232,F,24-10-1986,985.64,8/7/2023,Hampton-Gutierrez,Electronics
152778,M,23-10-1989,21.05,20-01-2023,"Morris, Palmer and French",Clothing
990720,F,19-10-2005,771.27,18-06-2023,Taylor-Newton,Electronics
950458,M,27-10-1974,960.55,12/5/2023,Ward-Sutton,Travel
649428,F,30-10-1963,908.3,9/4/2023,Gutierrez-Quinn,Electronics
189577,,28-10-1969,45.56,6/6/2023,Hurley and Sons,Restaurant
268609,M,25-10-1980,228.16,5/8/2023,"Wilson, Dixon and Jenkins",Clothing
972323,F,28-10-1971,87.21,4/6/2023,"Hanson, Mcpherson and Thompson",Cosmetic
738519,F,2/11/1949,448.72,7/6/2023,Tucker-White,Market
417479,,23-10-1989,99.59,26-01-2023,Johnson-Baldwin,Restaurant
